id,text,annotator,annotation_id,created_at,updated_at,lead_time,Pasien,Usia pasien,Penyakit,Gejala,Kapan,Periode,Tindakan,Outcome,Pertanyaan,Pembuka,Penyebab,Prakondisi,Objek,Penutup,Referensi,Artikel,Pengukuran,Predikat
451-1-166,"Memang, bukan tidak mungkin anak dengan ADHD bisa bersekolah di sekolah reguler dan sekolah inklusif berdampingan dengan anak sebayanya yang normal.",1,451,2022-11-14T13:15:18.192982Z,2022-11-14T13:15:18.193024Z,146.743,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
451-1-315,"Akan tetapi, jika gejala yang muncul cenderung berat, tentu memaksakan menyekolahkannya di sekolah reguler dan sekolah inklusif malah bisa merugikan sang anak sendiri.",1,451,2022-11-14T13:15:18.192982Z,2022-11-14T13:15:18.193024Z,146.743,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
451-1-483,"Sebab, tenaga pengajar di sekolah reguler belum tentu terlatih menghadapi anak dengan ADHD dan masalah belajar yang mungkin ditimbulkannya.",1,451,2022-11-14T13:15:18.192982Z,2022-11-14T13:15:18.193024Z,146.743,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450-1-0,"ADHD (attention deficithyperactivity disorder) adalah suatu gangguan mental yang membuat penderitanya sulit memusatkan perhatian, cenderung berperilaku impulsif dan hiperaktif.",1,450,2022-11-14T13:12:49.904550Z,2022-11-14T13:12:49.904574Z,40.8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450-1-177,"Jika tidak mendapat penanganan yang tepat, ADHD bisa sangat mengganggu prestasi belajar seorang anak.",1,450,2022-11-14T13:12:49.904550Z,2022-11-14T13:12:49.904574Z,40.8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
450-1-279,"Sebab itu, gangguan ini sepatutnya dideteksi dan ditangani sejak dini oleh ahlinya agar kualitas hidup penderitanya meningkat.",1,450,2022-11-14T13:12:49.904550Z,2022-11-14T13:12:49.904574Z,40.8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
448-1-0,"Alo, terimakasih atas pertanyaannya.",1,448,2022-11-14T13:11:31.075056Z,2022-11-14T13:12:06.358617Z,28.523,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
449-1-0,"Perlu diperjelas, apakah yang dimaksud adalah ADHD?",1,449,2022-11-14T13:11:40.522633Z,2022-11-14T13:11:40.522659Z,8.43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
447-1-0,"Dokter, sy mau bertanya memgenai anak ADHDKebetulan di sekolah sy ada anak yang mengidap ADHD, sedangkan di sekolah sy sekolah reguler/sekolah normal, yg sy tanyakan apakah anak ADHD dapat bersekolah di sekolah reguler?Org tua na sy sarankn untuk sekolah di sekolah inklusi...org tua na tidak mau..",1,447,2022-11-14T13:11:23.727631Z,2022-11-14T13:11:23.727655Z,73.002,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
446-1-0,Semoga membantu ya..,1,446,2022-11-14T13:10:09.692517Z,2022-11-14T13:10:09.692541Z,4.206,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
445-1-0,    Dampingi ia menjalani gaya hidup sehat sejak dini,1,445,2022-11-14T13:10:04.527152Z,2022-11-14T13:10:04.527175Z,4.981,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
444-1-0,    Bantu pilihkan lingkungan pergaulan yang baik untuknya,1,444,2022-11-14T13:09:58.404961Z,2022-11-14T13:09:58.404990Z,16.693,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
443-1-0,"    Jauhkan ia dari alkohol, rokok, dan NAPZA",1,443,2022-11-14T13:09:40.517164Z,2022-11-14T13:09:40.517186Z,14.561,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
442-1-0,    Batasi ia dari penggunaan gadget berlebihan,1,442,2022-11-14T13:09:24.330842Z,2022-11-14T13:09:24.330865Z,4.125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
441-1-0,    Hindari membiarkan adik Anda beraktifitas berbahaya seorang diri,1,441,2022-11-14T13:09:19.013461Z,2022-11-14T13:09:19.013507Z,15.622,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
440-1-0,"    Ajarkan adik Anda mengurus dirinya dengan baik, latih ia untuk mandiri dan tingkatkan empatinya pada orang serta benda lain di sekitarnya",1,440,2022-11-14T13:09:02.250438Z,2022-11-14T13:09:02.250461Z,10.308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
439-1-0,"    Sering-sering ajak adik Anda berinteraksi, selami dan bantu ia mencari solusi saat ada masalah, perlakukan ia dengan lembut agar ia merasa nyaman",1,439,2022-11-14T13:08:50.800069Z,2022-11-14T13:08:50.800096Z,14.479,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
438-1-0,"    Bersabar, berkoordinasi dengan anggota keluarga lain untuk bersama-sama memperbaiki kondisi adik Anda",1,438,2022-11-14T13:08:34.637257Z,2022-11-14T13:08:34.637281Z,9.21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
437-1-0,"Sementara itu, yang bisa Anda lakukan sebagai kakak yakni:",1,437,2022-11-14T13:08:21.643185Z,2022-11-14T13:08:21.643210Z,14.567,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
436-1-0,"Jika memang Anda merasa kondisi adik Anda sangat tidak wajar, kami sarankan Anda mendampinginya periksa langsung ke dokter atau psikiater terdekat ya.. Lewat wawancara psikiatrik mendalam atau dibantu dengan pemeriksaan darah, CT scan, EEG, dan tes penunjang lainnya, seringnya dokter sudah bisa memutuskan tatalaksana yang tepat.",1,436,2022-11-14T13:08:05.437151Z,2022-11-14T13:08:05.437178Z,51.122,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
435-1-0,"Tidak bisa memilah ucapan yang baik dan tidak baik, sering bicara sendiri, kerap berbicara dan melakukan gerakan tubuh berulang-ulang, sulit konsentrasi, kemampuan berpikir logiknya kurang baik, tidak nyamuk saat diajak bicara, sulit bersosialisasi, dan terganggu kemampuan komunikasinya memang bisa saja masih merupakan variasi pola berpikir, bersikap, dan berperilaku yang wajar.",1,435,2022-11-14T13:07:11.620261Z,2022-11-14T13:07:11.620286Z,118.589,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
435-1-382,"Akan tetapi, jika hal ini terasa sangat mengganggu orang disekitarnya, bertahan dalam waktu lama, apalagi sampai membuat aktifitas dan fungsi dirinya menjadi sangat terbatas padahal usianya sudah bukan lagi kanak-kanak, tentu perlu ditelisik mendalam kemungkinan faktor lain yang mempersulitnya, misalnyaautism spectrum disorder,attention deficit hyperactivity disorder, keterbelakangan mental, gangguan kepribadian, gangguan skizoafektif, skizofrenia, cidera kepala, dan sebagainya.",1,435,2022-11-14T13:07:11.620261Z,2022-11-14T13:07:11.620286Z,118.589,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
434-1-0,"Alo, terimakasih atas pertanyaannya.",1,434,2022-11-14T13:05:11.282373Z,2022-11-14T13:05:11.282426Z,9.096,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
433-1-0,Terima kasih dok,1,433,2022-11-14T13:05:00.537885Z,2022-11-14T13:05:00.537930Z,8.745,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
432-1-0,"Entahlah menurut saya kurang masuk akal, jelas2 dia 'berbeda' dari orang normal.",1,432,2022-11-14T13:04:49.796747Z,2022-11-14T13:04:49.796771Z,36.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432-1-81,Masa iya dia tidak apa2?,1,432,2022-11-14T13:04:49.796747Z,2022-11-14T13:04:49.796771Z,36.035,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
432-1-106,"Saya hanya merasa ada suatu 'penyakit' di adik saya yang kami belum tahu, apa kelainannya sebenarnya.",1,432,2022-11-14T13:04:49.796747Z,2022-11-14T13:04:49.796771Z,36.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431-1-0,"Karena kita sudah beberapa kali bawa ke psikolog, dan psikolog sudah menyatakan ia tidak kenapa2, hanya kurang bergaul.",1,431,2022-11-14T13:04:12.394836Z,2022-11-14T13:04:12.394862Z,23.093,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
430-1-0,"Menurut dokter, sebenarnya adik saya ini sakit apa ya?",1,430,2022-11-14T13:03:48.135982Z,2022-11-14T13:03:48.136025Z,11.767,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
430-1-55,Kemana keluarga saya harus bawa ia berobat?,1,430,2022-11-14T13:03:48.135982Z,2022-11-14T13:03:48.136025Z,11.767,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
429-1-0,"Misalnya, kami sedang liburan.",1,429,2022-11-14T13:03:33.990160Z,2022-11-14T13:03:33.990200Z,33.439,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
429-1-31,"Di tempat wisata, tiba2 dia bicara 'bu siska sudah married kan ya'?",1,429,2022-11-14T13:03:33.990160Z,2022-11-14T13:03:33.990200Z,33.439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429-1-99,bu siska adalah salah satu mantan gurunya.,1,429,2022-11-14T13:03:33.990160Z,2022-11-14T13:03:33.990200Z,33.439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429-1-142,"Apa ya, ia suka bicara tiba2 yang tidak nyambung.",1,429,2022-11-14T13:03:33.990160Z,2022-11-14T13:03:33.990200Z,33.439,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428-1-0,"Yang berujung dia ini tidak bisa bersosialisasi, berpikir, dan berkomunikasi selayaknya orang normal.",1,428,2022-11-14T13:02:58.821915Z,2022-11-14T13:02:58.821939Z,20.735,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
427-1-0,Sepertinya logikanya tidak berkembang dengan baik.,1,427,2022-11-14T13:02:36.795351Z,2022-11-14T13:02:36.795374Z,24.521,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427-1-51,"Ia tidak tahu mana kata2 sopan dan mana yang tidak sopan (suka asal nyeplos), ia suka bicara sendiri, ia tidak bisa berkonsentrasi, logika tidak jalan.",1,427,2022-11-14T13:02:36.795351Z,2022-11-14T13:02:36.795374Z,24.521,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427-1-203,Bicara pun suka di ulang2.,1,427,2022-11-14T13:02:36.795351Z,2022-11-14T13:02:36.795374Z,24.521,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427-1-230,Ia juga suka melakukan gerakan tubuh berulang2.,1,427,2022-11-14T13:02:36.795351Z,2022-11-14T13:02:36.795374Z,24.521,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426-1-0,Selamat sore dok.,1,426,2022-11-14T13:02:11.254964Z,2022-11-14T13:02:11.254990Z,23.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426-1-18,"Saya punya adik, 17 thn, laki2, namun saya merasa daya pikir dia tidak berkembang dengan baik.",1,426,2022-11-14T13:02:11.254964Z,2022-11-14T13:02:11.254990Z,23.28,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425-1-0,Salam,1,425,2022-11-14T13:01:46.744818Z,2022-11-14T13:01:46.744841Z,1.814,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
424-1-0,Semoga membantu ya,1,424,2022-11-14T13:01:43.272514Z,2022-11-14T13:01:43.272547Z,4.84,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
423-1-0,    Lakukan relaksasi dengan meditasi atau yoga,1,423,2022-11-14T13:01:36.806830Z,2022-11-14T13:01:36.806856Z,4.58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
422-1-0,    Lakukan olahraga rutin,1,422,2022-11-14T13:01:31.078300Z,2022-11-14T13:01:31.078324Z,2.116,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
421-1-0,"    Cobalah lakukan kegiatan dengan perlahan, dapat diselingi dengan mendengarkan musik yang Anda sukai",1,421,2022-11-14T13:01:27.999753Z,2022-11-14T13:01:27.999777Z,8.453,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
420-1-0,"    Cobalah saat hendak melakukan sesuatu, tulis di buku catatan ataunote hp Anda sehingga Anda dapat mengingat kegiatn apa yang belum dan sudah Anda lakukan",1,420,2022-11-14T13:01:18.354401Z,2022-11-14T13:01:18.354428Z,15.694,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
419-1-0,    Alihkan pikiran negatif ke kegiatan positif yang Anda senangi,1,419,2022-11-14T13:01:01.345338Z,2022-11-14T13:01:01.345361Z,3.67,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
418-1-0,    Hindari menyendiri,1,418,2022-11-14T13:00:56.773560Z,2022-11-14T13:00:56.773583Z,2.501,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
417-1-0,"    Jika sulit bercerita, Anda dapat menuliskan nya didalam sebuah buku catatan",1,417,2022-11-14T13:00:47.197757Z,2022-11-14T13:00:53.355798Z,12.879,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
416-1-0,"    Ceritakan kondis yang Anda Alami saat ini dengan orang yang Anda percayai seperti teman, saudara",1,416,2022-11-14T13:00:39.241701Z,2022-11-14T13:00:39.241743Z,5.665,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
415-1-0,    Istirahat yang cukup,1,415,2022-11-14T13:00:32.391830Z,2022-11-14T13:00:32.391856Z,7.053,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
412-1-0,"Kondisi yang Anda alami saat ini juga dapat diakibatkan oleh beberapa kondisi lain seperti gangguan kecemasan, gangguan panik, PTSD(post traumatic stress disorder), depresi dan kondisi lainnya.",1,412,2022-11-14T12:59:54.839139Z,2022-11-14T12:59:54.839161Z,76.376,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
412-1-194,"Untuk mengetahui penyebab kondisi Anda saat ini, Anda dapat berkonsultasi dengan dokter psikiatri atau psikolog.",1,412,2022-11-14T12:59:54.839139Z,2022-11-14T12:59:54.839161Z,76.376,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
412-1-307,"Dokter akan melakukan pemeriksaan mulai dari wawancara singkat terkait kondisi Anda, pemeriksaan fisik dan pemeriksaan penunjang apabila diperlukan.",1,412,2022-11-14T12:59:54.839139Z,2022-11-14T12:59:54.839161Z,76.376,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
412-1-456,Sehingga mengetahui penyebab kondisi Anda saat ini dan dapat diberikan penanganan yang sesuai.,1,412,2022-11-14T12:59:54.839139Z,2022-11-14T12:59:54.839161Z,76.376,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
411-1-0,"ADHD (attention deficit hyperactivity disorder) adalah gangguan mental dengan karakteristik berupa sulit untuk memusatkan perhatian dan hiperaktif yaitu sulit untuk berdiam diri dan cenderung bergerak.Biasanya hal ini akan muncul sejak dari usia anak sebelum 12 tahun.ADHD bisa juga menyerang remaja dan orang dewasa, tapi itu hanya jika orang tersebut memang sudah terkena ADHD dari kecil yang penyakitnya terus bertahan.",1,411,2022-11-14T12:58:36.877223Z,2022-11-14T12:58:36.877247Z,88.211,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
411-1-423,Kondisi ADHD pada dewasa dengan tidak memiliki riwayat ADHD sebelumnya belum pernah terjadi.,1,411,2022-11-14T12:58:36.877223Z,2022-11-14T12:58:36.877247Z,88.211,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411-1-516,Sehingga perlu dipastikan apakah Anda memiliki riwayat ADHD sewaktu kecil ?,1,411,2022-11-14T12:58:36.877223Z,2022-11-14T12:58:36.877247Z,88.211,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407-1-0,Kami memahami perasaan Anda saat ini.,1,407,2022-11-14T12:57:06.690885Z,2022-11-14T12:57:06.690919Z,60.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407-1-38,"Setiap orang pasti pernah mengalami kesedihan, namun kesedihan ini dapat membaik dan tidak berlangsung lama.",1,407,2022-11-14T12:57:06.690885Z,2022-11-14T12:57:06.690919Z,60.586,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
407-1-147,Sesekali dapat muncul kembali rasa sedih tersebut apabila disertai dengan faktor pemicu nya.,1,407,2022-11-14T12:57:06.690885Z,2022-11-14T12:57:06.690919Z,60.586,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
407-1-240,Namun jika terjadi gangguan aktivitas sehari-hari maka sebaiknya perlu dilakukan pemeriksaan dan evaluasi lebih lanjut.,1,407,2022-11-14T12:57:06.690885Z,2022-11-14T12:57:06.690919Z,60.586,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
404-1-0,Terima kasih telah bertanya di Alodokter.,1,404,2022-11-14T12:56:04.843699Z,2022-11-14T12:56:04.843728Z,5.152,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
403-1-0,"Alo Putri,",1,403,2022-11-14T12:55:57.963936Z,2022-11-14T12:55:57.964097Z,6.149,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
400-1-0,"best,",1,400,2022-11-14T12:55:41.813330Z,2022-11-14T12:55:41.813353Z,5.358,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
398-1-0,"Saya seorang researcher tinggal dan sedang bertugas di Vietnam, semua hal diatas membuat saya sangat sulit untuk bekerja.",1,398,2022-11-14T12:55:34.572486Z,2022-11-14T12:55:34.572509Z,59.612,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
398-1-122,"Teman saya yang memiliki ADHD menyarankan untuk bertanya, apakah ada ADHD ceklist untuk mendiagnosa diri saya?",1,398,2022-11-14T12:55:34.572486Z,2022-11-14T12:55:34.572509Z,59.612,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
398-1-233,dan apa yg bisa saya lakukan untuk menghilangkan/mengurangi rasa takut saya dan membantu saya untuk bisa fokus bekerja?,1,398,2022-11-14T12:55:34.572486Z,2022-11-14T12:55:34.572509Z,59.612,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
398-1-353,Terimakasih sebelumnya dan mohon bantuannya.,1,398,2022-11-14T12:55:34.572486Z,2022-11-14T12:55:34.572509Z,59.612,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
394-1-0,2 minggu lalu beberapa keluarga dan teman saya meninggal dunia.,1,394,2022-11-14T12:54:33.512421Z,2022-11-14T12:54:33.512448Z,110.072,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
394-1-64,"Sejak saat itu, saya sangat sulit untuk: kembali fokus, saya juga sulit mengatur prioritas saya, saya sering sekali berhenti sejenak karena sedih, saya merasa mudah sekali terdistraksi dengan hal-hal kecil kemudian tidak bisa menyelesaikan tugas saya, sering sekali mengalami ketakutan tanpa tau sebabnya, saya juga sangat sulit tidur.",1,394,2022-11-14T12:54:33.512421Z,2022-11-14T12:54:33.512448Z,110.072,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
394-1-400,Karena hal-hal ini saya sangat takut untuk memulai hari saya dipagi hari.,1,394,2022-11-14T12:54:33.512421Z,2022-11-14T12:54:33.512448Z,110.072,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
392-1-0,"Dokter,",1,392,2022-11-14T12:52:42.099076Z,2022-11-14T12:52:42.099105Z,7.533,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
391-1-0,Salam,1,391,2022-11-14T12:52:32.864586Z,2022-11-14T12:52:32.864610Z,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
390-1-0,Semoga membantu ya,1,390,2022-11-14T12:52:29.975262Z,2022-11-14T12:52:29.975286Z,7.469,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
389-1-0,    Luangkan waktu bersama anak,1,389,2022-11-14T12:52:21.530729Z,2022-11-14T12:52:21.530753Z,4.516,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
388-1-0,    Mengajak anak melakukan aktivitas fisik minimal 60 menit setiap hari.,1,388,2022-11-14T12:52:15.103241Z,2022-11-14T12:52:15.103298Z,12.062,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
387-1-0,"    Membatasi waktu anak dalam menonton televisi, bermain video game, dan menggunakan ponsel atau komputer.",1,387,2022-11-14T12:52:01.826767Z,2022-11-14T12:52:01.826792Z,9.04,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
386-1-0,    Mengatur jadwal tidur anak yang teratur,1,386,2022-11-14T12:51:51.779505Z,2022-11-14T12:51:51.779531Z,2.802,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
385-1-0,"    Bantulah anak Anda dalam mengelola kehidupannya, seperti mengatur waktu beraktivitas atau menjaga lingkungannya tetap rapi.",1,385,2022-11-14T12:51:47.786819Z,2022-11-14T12:51:47.786858Z,12.712,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
384-1-0,"Saat ini, beberapa anjuran yang dapat Anda lakukan :",1,384,2022-11-14T12:51:33.850960Z,2022-11-14T12:51:33.851000Z,27.038,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
383-1-0,"Melihat dari apa yang Anda sampaikan, kami tidak dapat memastikan apakah kondisi yang anak Anda alami merupakan ADHD atau bukan.",1,383,2022-11-14T12:51:04.783693Z,2022-11-14T12:51:04.783717Z,72.903,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383-1-129,Tidak semua anak yang sulit konsentrasi dan hiperaktif pasti menderita ADHD.,1,383,2022-11-14T12:51:04.783693Z,2022-11-14T12:51:04.783717Z,72.903,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383-1-206,Untuk mendiagnosis ADHD perlu serangkaian pemeriksaan dan evaluasi yang diperlukan.,1,383,2022-11-14T12:51:04.783693Z,2022-11-14T12:51:04.783717Z,72.903,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
383-1-290,"Saat ini, sebaiknya Anda dapat berkonsultasi dengan dokter spesialis Anak, untuk dapat dilakukan pemeriksaan dan menentukan kondisi anak apakah merupakan hal yang normal atau termasuk kondisi ADHD.",1,383,2022-11-14T12:51:04.783693Z,2022-11-14T12:51:04.783717Z,72.903,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
382-1-0,"Perkembangan motorik, fisik, emosi, sosial pada anak akan banyak berkembang di usia 2-5 tahun ini.",1,382,2022-11-14T12:49:50.636780Z,2022-11-14T12:49:50.636805Z,136.979,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
382-1-99,Faktor genetik dan lingkungan dapat mempengaruhi perkembangan anak.,1,382,2022-11-14T12:49:50.636780Z,2022-11-14T12:49:50.636805Z,136.979,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
382-1-167,"Adanya kondisi anak yang belum mampu mengungkapkan perasaannya, anak memiliki kegiatan yang kurang untuk menyalurkan energi, anak merasa tidak nyaman juga dapat menimbulkan kondisi anak yang sulit mengorganisir emosi dan aktivitas yang dijalani nya.Attention deficit hyperactivity disorder(ADHD) merupakan salah satu kelainan perkembangan terbanyak pada masa anak dan dapat berlangsung sampai masa remaja dan dewasa.",1,382,2022-11-14T12:49:50.636780Z,2022-11-14T12:49:50.636805Z,136.979,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
382-1-584,Umumnya gejala ADHD pada anak sudah muncul sejak usia 3 tahun.,1,382,2022-11-14T12:49:50.636780Z,2022-11-14T12:49:50.636805Z,136.979,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382-1-647,"Gejala ADHD adalah sulit memusatkan perhatian, serta menunjukkan perilaku hiperaktifdan impulsif.",1,382,2022-11-14T12:49:50.636780Z,2022-11-14T12:49:50.636805Z,136.979,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375-1-0,Terima kasih telah bertanya di Alodokter.,1,375,2022-11-14T12:47:32.501821Z,2022-11-14T12:47:32.501867Z,3.474,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
374-1-0,"Alo Maurha,",1,374,2022-11-14T12:47:27.823058Z,2022-11-14T12:47:27.823085Z,8.778,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
244-1-0,DokSaya punya anak pada bulan september ini berumur 4 tahun.,1,244,2022-11-13T16:04:17.887737Z,2022-11-13T16:04:17.887762Z,81.737,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244-1-61,Menurut saya dia sedikit berlebihan dalam berekspresi dan bertingkah laku dari anak kebanyakan.,1,244,2022-11-13T16:04:17.887737Z,2022-11-13T16:04:17.887762Z,81.737,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244-1-157,"Dia terlalu bersemangat, berbicara berlebihan, susah diam, sulit dalam menunggu giliran, tidak dapat duduk tenang, menghentakkan tangan atau kaki, tidak dapat diajak duduk untuk waktu lama, suka berlarian atau memanjat, susah bermain dengan tenang, sulit untuk bersantai, sering mengganggu orang lain, sering menjawab sebelum orang selesai bertanya.",1,244,2022-11-13T16:04:17.887737Z,2022-11-13T16:04:17.887762Z,81.737,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244-1-507,Kalau mau duduk sering melompat dulu.,1,244,2022-11-13T16:04:17.887737Z,2022-11-13T16:04:17.887762Z,81.737,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244-1-545,Berjalan kalau tidak menghentak2 dia injit2 kadang malah melompat2.Apa itu wajar ya dok?Apa itu termasuk gejala anak menderita ADHD?,1,244,2022-11-13T16:04:17.887737Z,2022-11-13T16:04:17.887762Z,81.737,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
243-1-0,"Demikian yang dapat kami sampaikan, semoga bermanfaat.",1,243,2022-11-13T16:02:54.708638Z,2022-11-13T16:02:54.708665Z,12.248,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
243-1-55,Terima kasih.,1,243,2022-11-13T16:02:54.708638Z,2022-11-13T16:02:54.708665Z,12.248,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
242-1-0,"Maka dari itu, sebaiknya anda memeriksakan anak anda dengan dokter psikiater anak, agar dapat dilakukan pemeriksaan menyeluruh serta penanganan yang tepat dan sesuai dengan kondisi ADHD anak anda.",1,242,2022-11-13T16:02:40.948262Z,2022-11-13T16:02:40.948290Z,37.273,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
